,path,rec_id,label
31520,350242_9.pkl,350242,coccyzus erythropthalmus
31521,350242_8.pkl,350242,coccyzus erythropthalmus
31522,350242_5.pkl,350242,coccyzus erythropthalmus
31523,350242_12.pkl,350242,coccyzus erythropthalmus
31524,350242_1.pkl,350242,coccyzus erythropthalmus
31525,24433_5.pkl,24433,haliaeetus albicilla
31526,24433_2.pkl,24433,haliaeetus albicilla
31527,24433_0.pkl,24433,haliaeetus albicilla
31528,24433_6.pkl,24433,haliaeetus albicilla
31529,24433_3.pkl,24433,haliaeetus albicilla
31530,24433_4.pkl,24433,haliaeetus albicilla
31531,24433_7.pkl,24433,haliaeetus albicilla
31532,24433_1.pkl,24433,haliaeetus albicilla
31533,382389_1.pkl,382389,upupa epops
31534,382389_0.pkl,382389,upupa epops
31535,207042_0.pkl,207042,sylvia atricapilla
31536,436510_8.pkl,436510,turdus eunomus
31537,436510_17.pkl,436510,turdus eunomus
31538,436510_12.pkl,436510,turdus eunomus
31539,436510_16.pkl,436510,turdus eunomus
31540,436510_4.pkl,436510,turdus eunomus
31541,436510_7.pkl,436510,turdus eunomus
31542,436510_13.pkl,436510,turdus eunomus
31543,436510_1.pkl,436510,turdus eunomus
31544,436510_2.pkl,436510,turdus eunomus
31545,436510_11.pkl,436510,turdus eunomus
31546,436510_14.pkl,436510,turdus eunomus
31547,436510_3.pkl,436510,turdus eunomus
31548,436510_6.pkl,436510,turdus eunomus
31549,436510_15.pkl,436510,turdus eunomus
31550,436510_0.pkl,436510,turdus eunomus
31551,436510_5.pkl,436510,turdus eunomus
31552,436510_9.pkl,436510,turdus eunomus
31553,436510_10.pkl,436510,turdus eunomus
31554,16530_6.pkl,16530,podiceps cristatus
31555,16530_1.pkl,16530,podiceps cristatus
31556,16530_7.pkl,16530,podiceps cristatus
31557,16530_3.pkl,16530,podiceps cristatus
31558,16530_2.pkl,16530,podiceps cristatus
31559,16530_5.pkl,16530,podiceps cristatus
31560,16530_0.pkl,16530,podiceps cristatus
31561,16530_8.pkl,16530,podiceps cristatus
31562,16530_4.pkl,16530,podiceps cristatus
31563,247479_1.pkl,247479,luscinia luscinia
31564,247479_2.pkl,247479,luscinia luscinia
31565,247479_0.pkl,247479,luscinia luscinia
31566,43860_0.pkl,43860,tringa flavipes
31567,43860_2.pkl,43860,tringa flavipes
31568,43860_1.pkl,43860,tringa flavipes
31569,4501_0.pkl,4501,cygnus cygnus
31570,4501_1.pkl,4501,cygnus cygnus
31571,4501_2.pkl,4501,cygnus cygnus
31572,4501_3.pkl,4501,cygnus cygnus
31573,4501_4.pkl,4501,cygnus cygnus
31574,34731_2.pkl,34731,haematopus ostralegus
31575,34731_3.pkl,34731,haematopus ostralegus
31576,34731_1.pkl,34731,haematopus ostralegus
31577,34731_5.pkl,34731,haematopus ostralegus
31578,34731_0.pkl,34731,haematopus ostralegus
31579,34731_4.pkl,34731,haematopus ostralegus
31580,34731_6.pkl,34731,haematopus ostralegus
31581,2995_0.pkl,2995,branta leucopsis
31582,2995_3.pkl,2995,branta leucopsis
31583,2995_2.pkl,2995,branta leucopsis
31584,2995_4.pkl,2995,branta leucopsis
31585,2995_1.pkl,2995,branta leucopsis
31586,247608_5.pkl,247608,luscinia luscinia
31587,247608_1.pkl,247608,luscinia luscinia
31588,247608_4.pkl,247608,luscinia luscinia
31589,247608_0.pkl,247608,luscinia luscinia
31590,247608_2.pkl,247608,luscinia luscinia
31591,247608_3.pkl,247608,luscinia luscinia
31592,48779_3.pkl,48779,thalasseus sandvicensis
31593,48779_2.pkl,48779,thalasseus sandvicensis
31594,48779_0.pkl,48779,thalasseus sandvicensis
31595,48779_9.pkl,48779,thalasseus sandvicensis
31596,48779_8.pkl,48779,thalasseus sandvicensis
31597,48779_6.pkl,48779,thalasseus sandvicensis
31598,48779_1.pkl,48779,thalasseus sandvicensis
31599,48779_7.pkl,48779,thalasseus sandvicensis
31600,48779_5.pkl,48779,thalasseus sandvicensis
31601,48779_10.pkl,48779,thalasseus sandvicensis
31602,48779_4.pkl,48779,thalasseus sandvicensis
31603,162992_0.pkl,162992,parus major
31604,186923_2.pkl,186923,phylloscopus nitidus
31605,186923_3.pkl,186923,phylloscopus nitidus
31606,186923_5.pkl,186923,phylloscopus nitidus
31607,186923_1.pkl,186923,phylloscopus nitidus
31608,186923_6.pkl,186923,phylloscopus nitidus
31609,186923_0.pkl,186923,phylloscopus nitidus
31610,186923_4.pkl,186923,phylloscopus nitidus
31611,274216_1.pkl,274216,pyrrhula pyrrhula
31612,274216_0.pkl,274216,pyrrhula pyrrhula
31613,187186_0.pkl,187186,phylloscopus trochiloides
31614,187186_1.pkl,187186,phylloscopus trochiloides
31615,41210_2.pkl,41210,calidris minutilla
31616,41210_0.pkl,41210,calidris minutilla
31617,41210_1.pkl,41210,calidris minutilla
31618,15928_1.pkl,15928,tachybaptus ruficollis
31619,15928_0.pkl,15928,tachybaptus ruficollis
31620,15928_2.pkl,15928,tachybaptus ruficollis
31621,30624_0.pkl,30624,porzana parva
31622,30624_2.pkl,30624,porzana parva
31623,30624_9.pkl,30624,porzana parva
31624,30624_3.pkl,30624,porzana parva
31625,30624_6.pkl,30624,porzana parva
31626,30624_4.pkl,30624,porzana parva
31627,30624_8.pkl,30624,porzana parva
31628,30624_5.pkl,30624,porzana parva
31629,30624_10.pkl,30624,porzana parva
31630,30624_1.pkl,30624,porzana parva
31631,30624_7.pkl,30624,porzana parva
31632,212935_0.pkl,212935,sylvia melanocephala
31633,212935_1.pkl,212935,sylvia melanocephala
31634,234399_0.pkl,234399,dumetella carolinensis
31635,234399_2.pkl,234399,dumetella carolinensis
31636,234399_1.pkl,234399,dumetella carolinensis
31637,234399_5.pkl,234399,dumetella carolinensis
31638,234399_3.pkl,234399,dumetella carolinensis
31639,234399_4.pkl,234399,dumetella carolinensis
31640,190427_0.pkl,190427,acrocephalus schoenobaenus
31641,179832_2.pkl,179832,phylloscopus bonelli
31642,179832_3.pkl,179832,phylloscopus bonelli
31643,179832_0.pkl,179832,phylloscopus bonelli
31644,179832_1.pkl,179832,phylloscopus bonelli
31645,340077_1.pkl,340077,columba palumbus
31646,340077_2.pkl,340077,columba palumbus
31647,340077_0.pkl,340077,columba palumbus
31648,340077_3.pkl,340077,columba palumbus
31649,274176_1.pkl,274176,pyrrhula pyrrhula
31650,274176_0.pkl,274176,pyrrhula pyrrhula
31651,274176_2.pkl,274176,pyrrhula pyrrhula
31652,361719_2.pkl,361719,aegolius funereus
31653,361719_1.pkl,361719,aegolius funereus
31654,361719_0.pkl,361719,aegolius funereus
31655,361719_3.pkl,361719,aegolius funereus
31656,247249_0.pkl,247249,luscinia svecica
31657,247249_2.pkl,247249,luscinia svecica
31658,247249_1.pkl,247249,luscinia svecica
31659,192592_1.pkl,192592,iduna caligata
31660,192592_9.pkl,192592,iduna caligata
31661,192592_4.pkl,192592,iduna caligata
31662,192592_0.pkl,192592,iduna caligata
31663,192592_8.pkl,192592,iduna caligata
31664,192592_6.pkl,192592,iduna caligata
31665,192592_7.pkl,192592,iduna caligata
31666,192592_5.pkl,192592,iduna caligata
31667,192592_2.pkl,192592,iduna caligata
31668,192592_3.pkl,192592,iduna caligata
31669,190558_1.pkl,190558,acrocephalus agricola
31670,190558_11.pkl,190558,acrocephalus agricola
31671,190558_10.pkl,190558,acrocephalus agricola
31672,190558_2.pkl,190558,acrocephalus agricola
31673,190558_4.pkl,190558,acrocephalus agricola
31674,190558_9.pkl,190558,acrocephalus agricola
31675,190558_7.pkl,190558,acrocephalus agricola
31676,190558_0.pkl,190558,acrocephalus agricola
31677,190558_3.pkl,190558,acrocephalus agricola
31678,190558_6.pkl,190558,acrocephalus agricola
31679,190558_8.pkl,190558,acrocephalus agricola
31680,190558_5.pkl,190558,acrocephalus agricola
31681,436994_0.pkl,436994,turdus pilaris
31682,43348_4.pkl,43348,actitis macularius
31683,43348_2.pkl,43348,actitis macularius
31684,43348_3.pkl,43348,actitis macularius
31685,43348_0.pkl,43348,actitis macularius
31686,43348_1.pkl,43348,actitis macularius
31687,263926_0.pkl,263926,prunella modularis
31688,194469_0.pkl,194469,locustella naevia
31689,194469_1.pkl,194469,locustella naevia
31690,194469_2.pkl,194469,locustella naevia
31691,194469_6.pkl,194469,locustella naevia
31692,194469_3.pkl,194469,locustella naevia
31693,194469_5.pkl,194469,locustella naevia
31694,194469_4.pkl,194469,locustella naevia
31695,362884_0.pkl,362884,asio otus
31696,362884_1.pkl,362884,asio otus
31697,362884_2.pkl,362884,asio otus
31698,362884_3.pkl,362884,asio otus
31699,381753_5.pkl,381753,merops persicus
31700,381753_4.pkl,381753,merops persicus
31701,381753_1.pkl,381753,merops persicus
31702,381753_2.pkl,381753,merops persicus
31703,381753_3.pkl,381753,merops persicus
31704,381753_0.pkl,381753,merops persicus
31705,216626_1.pkl,216626,regulus regulus
31706,216626_2.pkl,216626,regulus regulus
31707,216626_3.pkl,216626,regulus regulus
31708,216626_0.pkl,216626,regulus regulus
31709,129964_0.pkl,129964,lanius collurio
31710,48993_0.pkl,48993,sternula albifrons
31711,48993_1.pkl,48993,sternula albifrons
31712,382108_0.pkl,382108,merops apiaster
31713,190206_4.pkl,190206,acrocephalus schoenobaenus
31714,190206_2.pkl,190206,acrocephalus schoenobaenus
31715,190206_3.pkl,190206,acrocephalus schoenobaenus
31716,190206_0.pkl,190206,acrocephalus schoenobaenus
31717,190206_1.pkl,190206,acrocephalus schoenobaenus
31718,30700_1.pkl,30700,porzana pusilla
31719,30700_2.pkl,30700,porzana pusilla
31720,30700_0.pkl,30700,porzana pusilla
31721,30700_3.pkl,30700,porzana pusilla
31722,241211_1.pkl,241211,muscicapa striata
31723,241211_2.pkl,241211,muscicapa striata
31724,241211_3.pkl,241211,muscicapa striata
31725,241211_0.pkl,241211,muscicapa striata
31726,34340_0.pkl,34340,burhinus oedicnemus
31727,34340_1.pkl,34340,burhinus oedicnemus
31730,279808_1.pkl,279808,loxia curvirostra
31731,279808_0.pkl,279808,loxia curvirostra
31732,47128_1.pkl,47128,larus canus
31733,47128_2.pkl,47128,larus canus
31734,47128_0.pkl,47128,larus canus
31735,291726_1.pkl,291726,emberiza spodocephala
31736,291726_5.pkl,291726,emberiza spodocephala
31737,291726_3.pkl,291726,emberiza spodocephala
31738,291726_4.pkl,291726,emberiza spodocephala
31739,291726_2.pkl,291726,emberiza spodocephala
31740,291726_0.pkl,291726,emberiza spodocephala
31741,196465_2.pkl,196465,cisticola juncidis
31742,196465_3.pkl,196465,cisticola juncidis
31743,196465_1.pkl,196465,cisticola juncidis
31744,196465_0.pkl,196465,cisticola juncidis
31745,442763_2.pkl,442763,turdus migratorius
31746,442763_1.pkl,442763,turdus migratorius
31747,442763_0.pkl,442763,turdus migratorius
31748,5004_0.pkl,5004,tadorna ferruginea
31749,5004_2.pkl,5004,tadorna ferruginea
31750,5004_1.pkl,5004,tadorna ferruginea
31751,5004_3.pkl,5004,tadorna ferruginea
31752,146458_1.pkl,146458,pyrrhocorax pyrrhocorax
31753,146458_2.pkl,146458,pyrrhocorax pyrrhocorax
31754,146458_0.pkl,146458,pyrrhocorax pyrrhocorax
31755,14134_0.pkl,14134,phasianus colchicus
31756,14134_1.pkl,14134,phasianus colchicus
31757,40213_3.pkl,40213,arenaria interpres
31758,40213_7.pkl,40213,arenaria interpres
31759,40213_4.pkl,40213,arenaria interpres
31760,40213_1.pkl,40213,arenaria interpres
31761,40213_8.pkl,40213,arenaria interpres
31762,40213_6.pkl,40213,arenaria interpres
31763,40213_0.pkl,40213,arenaria interpres
31764,40213_5.pkl,40213,arenaria interpres
31765,40213_2.pkl,40213,arenaria interpres
31766,250657_2.pkl,250657,ficedula parva
31767,250657_3.pkl,250657,ficedula parva
31768,250657_0.pkl,250657,ficedula parva
31769,250657_1.pkl,250657,ficedula parva
31770,34817_1.pkl,34817,haematopus ostralegus
31771,34817_2.pkl,34817,haematopus ostralegus
31772,34817_0.pkl,34817,haematopus ostralegus
31773,34817_5.pkl,34817,haematopus ostralegus
31774,34817_4.pkl,34817,haematopus ostralegus
31775,34817_3.pkl,34817,haematopus ostralegus
31776,39208_0.pkl,39208,numenius phaeopus
31777,39208_2.pkl,39208,numenius phaeopus
31778,39208_1.pkl,39208,numenius phaeopus
31779,193036_0.pkl,193036,hippolais polyglotta
31780,193036_1.pkl,193036,hippolais polyglotta
31781,193036_3.pkl,193036,hippolais polyglotta
31782,193036_2.pkl,193036,hippolais polyglotta
31783,211792_1.pkl,211792,sylvia communis
31784,211792_0.pkl,211792,sylvia communis
31785,253563_10.pkl,253563,saxicola maurus
31786,253563_0.pkl,253563,saxicola maurus
31787,253563_16.pkl,253563,saxicola maurus
31788,253563_13.pkl,253563,saxicola maurus
31789,253563_3.pkl,253563,saxicola maurus
31790,253563_17.pkl,253563,saxicola maurus
31791,253563_5.pkl,253563,saxicola maurus
31792,253563_9.pkl,253563,saxicola maurus
31793,253563_15.pkl,253563,saxicola maurus
31794,253563_7.pkl,253563,saxicola maurus
31795,253563_8.pkl,253563,saxicola maurus
31796,253563_1.pkl,253563,saxicola maurus
31797,253563_4.pkl,253563,saxicola maurus
31798,253563_12.pkl,253563,saxicola maurus
31799,253563_11.pkl,253563,saxicola maurus
31800,253563_6.pkl,253563,saxicola maurus
31801,253563_14.pkl,253563,saxicola maurus
31802,253563_2.pkl,253563,saxicola maurus
31803,42231_5.pkl,42231,gallinago gallinago
31804,42231_1.pkl,42231,gallinago gallinago
31805,42231_3.pkl,42231,gallinago gallinago
31806,42231_2.pkl,42231,gallinago gallinago
31807,42231_0.pkl,42231,gallinago gallinago
31808,42231_4.pkl,42231,gallinago gallinago
31809,35165_0.pkl,35165,himantopus himantopus
31810,35165_1.pkl,35165,himantopus himantopus
31811,35165_2.pkl,35165,himantopus himantopus
31812,35165_3.pkl,35165,himantopus himantopus
31819,174725_1.pkl,174725,delichon urbicum
31820,174725_0.pkl,174725,delichon urbicum
31821,174725_2.pkl,174725,delichon urbicum
31822,179311_3.pkl,179311,phylloscopus sibilatrix
31823,179311_5.pkl,179311,phylloscopus sibilatrix
31824,179311_1.pkl,179311,phylloscopus sibilatrix
31825,179311_2.pkl,179311,phylloscopus sibilatrix
31826,179311_4.pkl,179311,phylloscopus sibilatrix
31827,179311_0.pkl,179311,phylloscopus sibilatrix
31828,4111_3.pkl,4111,cygnus olor
31829,4111_6.pkl,4111,cygnus olor
31830,4111_5.pkl,4111,cygnus olor
31831,4111_1.pkl,4111,cygnus olor
31832,4111_0.pkl,4111,cygnus olor
31833,4111_4.pkl,4111,cygnus olor
31834,4111_2.pkl,4111,cygnus olor
31835,147452_0.pkl,147452,corvus frugilegus
31836,147452_1.pkl,147452,corvus frugilegus
31837,252808_1.pkl,252808,monticola saxatilis
31838,252808_3.pkl,252808,monticola saxatilis
31839,252808_0.pkl,252808,monticola saxatilis
31840,252808_2.pkl,252808,monticola saxatilis
31841,252808_5.pkl,252808,monticola saxatilis
31842,252808_4.pkl,252808,monticola saxatilis
31843,180577_0.pkl,180577,phylloscopus inornatus
31844,180577_1.pkl,180577,phylloscopus inornatus
31848,35979_0.pkl,35979,vanellus vanellus
31849,35979_1.pkl,35979,vanellus vanellus
31850,292296_1.pkl,292296,emberiza schoeniclus
31851,292296_2.pkl,292296,emberiza schoeniclus
31852,292296_0.pkl,292296,emberiza schoeniclus
31853,180528_0.pkl,180528,phylloscopus inornatus
31854,180528_1.pkl,180528,phylloscopus inornatus
31855,278845_1.pkl,278845,loxia pytyopsittacus
31856,278845_2.pkl,278845,loxia pytyopsittacus
31857,278845_0.pkl,278845,loxia pytyopsittacus
31858,49518_0.pkl,49518,sterna hirundo
31859,49518_1.pkl,49518,sterna hirundo
31860,349449_4.pkl,349449,clamator glandarius
31861,349449_1.pkl,349449,clamator glandarius
31862,349449_3.pkl,349449,clamator glandarius
31863,349449_0.pkl,349449,clamator glandarius
31864,349449_2.pkl,349449,clamator glandarius
31865,250855_6.pkl,250855,ficedula parva
31866,250855_1.pkl,250855,ficedula parva
31867,250855_4.pkl,250855,ficedula parva
31868,250855_2.pkl,250855,ficedula parva
31869,250855_0.pkl,250855,ficedula parva
31870,250855_3.pkl,250855,ficedula parva
31871,250855_5.pkl,250855,ficedula parva
31872,30819_5.pkl,30819,porzana porzana
31873,30819_8.pkl,30819,porzana porzana
31874,30819_2.pkl,30819,porzana porzana
31875,30819_7.pkl,30819,porzana porzana
31876,30819_0.pkl,30819,porzana porzana
31877,30819_1.pkl,30819,porzana porzana
31878,30819_6.pkl,30819,porzana porzana
31879,30819_4.pkl,30819,porzana porzana
31880,30819_3.pkl,30819,porzana porzana
31881,388785_2.pkl,388785,jynx torquilla
31882,388785_1.pkl,388785,jynx torquilla
31883,388785_4.pkl,388785,jynx torquilla
31884,388785_3.pkl,388785,jynx torquilla
31885,388785_0.pkl,388785,jynx torquilla
31886,388785_5.pkl,388785,jynx torquilla
31887,239446_0.pkl,239446,zoothera aurea
31888,42939_1.pkl,42939,phalaropus lobatus
31889,42939_2.pkl,42939,phalaropus lobatus
31890,42939_9.pkl,42939,phalaropus lobatus
31891,42939_5.pkl,42939,phalaropus lobatus
31892,42939_0.pkl,42939,phalaropus lobatus
31893,42939_10.pkl,42939,phalaropus lobatus
31894,42939_11.pkl,42939,phalaropus lobatus
31895,42939_12.pkl,42939,phalaropus lobatus
31896,42939_8.pkl,42939,phalaropus lobatus
31897,42939_6.pkl,42939,phalaropus lobatus
31898,42939_7.pkl,42939,phalaropus lobatus
31899,42939_13.pkl,42939,phalaropus lobatus
31900,42939_3.pkl,42939,phalaropus lobatus
31901,42939_4.pkl,42939,phalaropus lobatus
31902,438162_2.pkl,438162,turdus philomelos
31903,438162_0.pkl,438162,turdus philomelos
31904,438162_1.pkl,438162,turdus philomelos
31905,167552_2.pkl,167552,galerida cristata
31906,167552_0.pkl,167552,galerida cristata
31907,167552_1.pkl,167552,galerida cristata
31908,265726_1.pkl,265726,motacilla cinerea
31909,265726_3.pkl,265726,motacilla cinerea
31910,265726_0.pkl,265726,motacilla cinerea
31911,265726_2.pkl,265726,motacilla cinerea
31912,16577_8.pkl,16577,podiceps auritus
31913,16577_5.pkl,16577,podiceps auritus
31914,16577_10.pkl,16577,podiceps auritus
31915,16577_3.pkl,16577,podiceps auritus
31916,16577_7.pkl,16577,podiceps auritus
31917,16577_6.pkl,16577,podiceps auritus
31918,16577_2.pkl,16577,podiceps auritus
31919,16577_1.pkl,16577,podiceps auritus
31920,16577_4.pkl,16577,podiceps auritus
31921,16577_9.pkl,16577,podiceps auritus
31922,16577_0.pkl,16577,podiceps auritus
31923,234252_1.pkl,234252,dumetella carolinensis
31924,234252_0.pkl,234252,dumetella carolinensis
31925,234252_2.pkl,234252,dumetella carolinensis
31926,50498_9.pkl,50498,uria aalge
31927,50498_0.pkl,50498,uria aalge
31928,50498_7.pkl,50498,uria aalge
31929,50498_1.pkl,50498,uria aalge
31930,50498_10.pkl,50498,uria aalge
31931,50498_12.pkl,50498,uria aalge
31932,50498_11.pkl,50498,uria aalge
31933,50498_3.pkl,50498,uria aalge
31934,50498_5.pkl,50498,uria aalge
31935,50498_2.pkl,50498,uria aalge
31936,50498_8.pkl,50498,uria aalge
31937,50498_4.pkl,50498,uria aalge
31938,50498_13.pkl,50498,uria aalge
31939,50498_6.pkl,50498,uria aalge
31940,47695_31.pkl,47695,larus hyperboreus
31941,47695_36.pkl,47695,larus hyperboreus
31942,47695_28.pkl,47695,larus hyperboreus
31943,47695_34.pkl,47695,larus hyperboreus
31944,47695_37.pkl,47695,larus hyperboreus
31945,47695_23.pkl,47695,larus hyperboreus
31946,47695_7.pkl,47695,larus hyperboreus
31947,47695_14.pkl,47695,larus hyperboreus
31948,47695_15.pkl,47695,larus hyperboreus
31949,47695_17.pkl,47695,larus hyperboreus
31950,47695_29.pkl,47695,larus hyperboreus
31951,47695_30.pkl,47695,larus hyperboreus
31952,47695_26.pkl,47695,larus hyperboreus
31953,47695_0.pkl,47695,larus hyperboreus
31954,47695_32.pkl,47695,larus hyperboreus
31955,47695_10.pkl,47695,larus hyperboreus
31956,47695_20.pkl,47695,larus hyperboreus
31957,47695_3.pkl,47695,larus hyperboreus
31958,47695_9.pkl,47695,larus hyperboreus
31959,47695_6.pkl,47695,larus hyperboreus
31960,47695_22.pkl,47695,larus hyperboreus
31961,47695_4.pkl,47695,larus hyperboreus
31962,47695_2.pkl,47695,larus hyperboreus
31963,47695_21.pkl,47695,larus hyperboreus
31964,47695_33.pkl,47695,larus hyperboreus
31965,47695_18.pkl,47695,larus hyperboreus
31966,47695_38.pkl,47695,larus hyperboreus
31967,47695_5.pkl,47695,larus hyperboreus
31968,47695_35.pkl,47695,larus hyperboreus
31969,47695_13.pkl,47695,larus hyperboreus
31970,47695_19.pkl,47695,larus hyperboreus
31971,47695_8.pkl,47695,larus hyperboreus
31972,47695_12.pkl,47695,larus hyperboreus
31973,47695_11.pkl,47695,larus hyperboreus
31974,47695_39.pkl,47695,larus hyperboreus
31975,47695_16.pkl,47695,larus hyperboreus
31976,47695_1.pkl,47695,larus hyperboreus
31977,47695_25.pkl,47695,larus hyperboreus
31978,47695_24.pkl,47695,larus hyperboreus
31979,47695_27.pkl,47695,larus hyperboreus
31980,34309_0.pkl,34309,burhinus oedicnemus
31981,34309_1.pkl,34309,burhinus oedicnemus
31982,34309_3.pkl,34309,burhinus oedicnemus
31983,34309_4.pkl,34309,burhinus oedicnemus
31984,34309_2.pkl,34309,burhinus oedicnemus
31985,3719_7.pkl,3719,anser brachyrhynchus
31986,3719_12.pkl,3719,anser brachyrhynchus
31987,3719_14.pkl,3719,anser brachyrhynchus
31988,3719_1.pkl,3719,anser brachyrhynchus
31989,3719_13.pkl,3719,anser brachyrhynchus
31990,3719_8.pkl,3719,anser brachyrhynchus
31991,3719_5.pkl,3719,anser brachyrhynchus
31992,3719_4.pkl,3719,anser brachyrhynchus
31993,3719_11.pkl,3719,anser brachyrhynchus
31994,3719_6.pkl,3719,anser brachyrhynchus
31995,3719_3.pkl,3719,anser brachyrhynchus
31996,3719_9.pkl,3719,anser brachyrhynchus
31997,3719_2.pkl,3719,anser brachyrhynchus
31998,3719_0.pkl,3719,anser brachyrhynchus
31999,3719_10.pkl,3719,anser brachyrhynchus
32000,210268_1.pkl,210268,sylvia hortensis
32001,210268_7.pkl,210268,sylvia hortensis
32002,210268_4.pkl,210268,sylvia hortensis
32003,210268_6.pkl,210268,sylvia hortensis
32004,210268_8.pkl,210268,sylvia hortensis
32005,210268_5.pkl,210268,sylvia hortensis
32006,210268_3.pkl,210268,sylvia hortensis
32007,210268_10.pkl,210268,sylvia hortensis
32008,210268_9.pkl,210268,sylvia hortensis
32009,210268_2.pkl,210268,sylvia hortensis
32010,210268_0.pkl,210268,sylvia hortensis
32011,23555_2.pkl,23555,accipiter gentilis
32012,23555_0.pkl,23555,accipiter gentilis
32013,23555_1.pkl,23555,accipiter gentilis
32014,23555_3.pkl,23555,accipiter gentilis
32015,247539_5.pkl,247539,luscinia luscinia
32016,247539_1.pkl,247539,luscinia luscinia
32017,247539_2.pkl,247539,luscinia luscinia
32018,247539_0.pkl,247539,luscinia luscinia
32019,247539_4.pkl,247539,luscinia luscinia
32020,247539_3.pkl,247539,luscinia luscinia
32021,350199_1.pkl,350199,coccyzus erythropthalmus
32022,350199_15.pkl,350199,coccyzus erythropthalmus
32023,350199_9.pkl,350199,coccyzus erythropthalmus
32024,350199_2.pkl,350199,coccyzus erythropthalmus
32025,350199_10.pkl,350199,coccyzus erythropthalmus
32026,350199_0.pkl,350199,coccyzus erythropthalmus
32027,350199_8.pkl,350199,coccyzus erythropthalmus
32028,350199_3.pkl,350199,coccyzus erythropthalmus
32029,350199_16.pkl,350199,coccyzus erythropthalmus
32030,350199_13.pkl,350199,coccyzus erythropthalmus
32031,350199_14.pkl,350199,coccyzus erythropthalmus
32032,350199_22.pkl,350199,coccyzus erythropthalmus
32033,350199_18.pkl,350199,coccyzus erythropthalmus
32034,350199_4.pkl,350199,coccyzus erythropthalmus
32035,350199_17.pkl,350199,coccyzus erythropthalmus
32036,350199_12.pkl,350199,coccyzus erythropthalmus
32037,350199_7.pkl,350199,coccyzus erythropthalmus
32038,350199_20.pkl,350199,coccyzus erythropthalmus
32039,350199_24.pkl,350199,coccyzus erythropthalmus
32040,350199_6.pkl,350199,coccyzus erythropthalmus
32041,350199_19.pkl,350199,coccyzus erythropthalmus
32042,350199_11.pkl,350199,coccyzus erythropthalmus
32043,350199_5.pkl,350199,coccyzus erythropthalmus
32044,350199_23.pkl,350199,coccyzus erythropthalmus
32045,350199_21.pkl,350199,coccyzus erythropthalmus
32046,136873_0.pkl,136873,oriolus oriolus
32047,136873_1.pkl,136873,oriolus oriolus
32048,189788_5.pkl,189788,acrocephalus melanopogon
32049,189788_1.pkl,189788,acrocephalus melanopogon
32050,189788_12.pkl,189788,acrocephalus melanopogon
32051,189788_3.pkl,189788,acrocephalus melanopogon
32052,189788_13.pkl,189788,acrocephalus melanopogon
32053,189788_2.pkl,189788,acrocephalus melanopogon
32054,189788_7.pkl,189788,acrocephalus melanopogon
32055,189788_6.pkl,189788,acrocephalus melanopogon
32056,189788_8.pkl,189788,acrocephalus melanopogon
32057,189788_0.pkl,189788,acrocephalus melanopogon
32058,189788_11.pkl,189788,acrocephalus melanopogon
32059,189788_4.pkl,189788,acrocephalus melanopogon
32060,189788_9.pkl,189788,acrocephalus melanopogon
32061,189788_10.pkl,189788,acrocephalus melanopogon
32062,250051_3.pkl,250051,ficedula albicollis
32063,250051_2.pkl,250051,ficedula albicollis
32064,250051_0.pkl,250051,ficedula albicollis
32065,250051_1.pkl,250051,ficedula albicollis
32069,215610_4.pkl,215610,regulus ignicapilla
32070,215610_5.pkl,215610,regulus ignicapilla
32071,215610_0.pkl,215610,regulus ignicapilla
32072,215610_2.pkl,215610,regulus ignicapilla
32073,215610_1.pkl,215610,regulus ignicapilla
32074,215610_3.pkl,215610,regulus ignicapilla
32075,196483_1.pkl,196483,cisticola juncidis
32076,196483_0.pkl,196483,cisticola juncidis
32077,49324_1.pkl,49324,sterna dougallii
32078,49324_0.pkl,49324,sterna dougallii
32079,45426_1.pkl,45426,glareola pratincola
32080,45426_0.pkl,45426,glareola pratincola
32081,45426_3.pkl,45426,glareola pratincola
32082,45426_4.pkl,45426,glareola pratincola
32083,45426_5.pkl,45426,glareola pratincola
32084,45426_2.pkl,45426,glareola pratincola
32085,6552_3.pkl,6552,anas acuta
32086,6552_2.pkl,6552,anas acuta
32087,6552_1.pkl,6552,anas acuta
32088,6552_0.pkl,6552,anas acuta
32089,6552_5.pkl,6552,anas acuta
32090,6552_7.pkl,6552,anas acuta
32091,6552_6.pkl,6552,anas acuta
32092,6552_4.pkl,6552,anas acuta
32093,211215_0.pkl,211215,sylvia communis
32094,47100_1.pkl,47100,larus canus
32095,47100_0.pkl,47100,larus canus
32096,47100_2.pkl,47100,larus canus
32097,146264_1.pkl,146264,nucifraga caryocatactes
32098,146264_3.pkl,146264,nucifraga caryocatactes
32099,146264_0.pkl,146264,nucifraga caryocatactes
32100,146264_4.pkl,146264,nucifraga caryocatactes
32101,146264_2.pkl,146264,nucifraga caryocatactes
32102,180311_1.pkl,180311,phylloscopus humei
32103,180311_0.pkl,180311,phylloscopus humei
32104,288303_1.pkl,288303,emberiza citrinella
32105,288303_2.pkl,288303,emberiza citrinella
32106,288303_0.pkl,288303,emberiza citrinella
32107,190553_2.pkl,190553,acrocephalus agricola
32108,190553_4.pkl,190553,acrocephalus agricola
32109,190553_3.pkl,190553,acrocephalus agricola
32110,190553_0.pkl,190553,acrocephalus agricola
32111,190553_1.pkl,190553,acrocephalus agricola
32112,37518_7.pkl,37518,charadrius hiaticula
