path,rec_id,label
45882_10.pkl,45882,chroicocephalus genei
45882_9.pkl,45882,chroicocephalus genei
24424_1.pkl,24424,haliaeetus albicilla
24424_3.pkl,24424,haliaeetus albicilla
24424_4.pkl,24424,haliaeetus albicilla
24424_2.pkl,24424,haliaeetus albicilla
24424_0.pkl,24424,haliaeetus albicilla
24424_5.pkl,24424,haliaeetus albicilla
39581_2.pkl,39581,numenius arquata
39581_1.pkl,39581,numenius arquata
39581_0.pkl,39581,numenius arquata
208694_3.pkl,208694,sylvia borin
208694_2.pkl,208694,sylvia borin
208694_0.pkl,208694,sylvia borin
208694_1.pkl,208694,sylvia borin
208694_4.pkl,208694,sylvia borin
208694_5.pkl,208694,sylvia borin
50060_5.pkl,50060,chlidonias leucopterus
50060_1.pkl,50060,chlidonias leucopterus
50060_0.pkl,50060,chlidonias leucopterus
50060_2.pkl,50060,chlidonias leucopterus
50060_3.pkl,50060,chlidonias leucopterus
50060_4.pkl,50060,chlidonias leucopterus
42058_4.pkl,42058,gallinago media
42058_0.pkl,42058,gallinago media
42058_7.pkl,42058,gallinago media
42058_13.pkl,42058,gallinago media
42058_12.pkl,42058,gallinago media
42058_9.pkl,42058,gallinago media
42058_6.pkl,42058,gallinago media
42058_8.pkl,42058,gallinago media
42058_10.pkl,42058,gallinago media
42058_11.pkl,42058,gallinago media
42058_2.pkl,42058,gallinago media
42058_3.pkl,42058,gallinago media
42058_14.pkl,42058,gallinago media
42058_1.pkl,42058,gallinago media
42058_5.pkl,42058,gallinago media
266773_1.pkl,266773,anthus richardi
266773_0.pkl,266773,anthus richardi
439885_1.pkl,439885,turdus viscivorus
439885_0.pkl,439885,turdus viscivorus
177340_1.pkl,177340,cettia cetti
177340_0.pkl,177340,cettia cetti
146531_0.pkl,146531,pyrrhocorax pyrrhocorax
146531_1.pkl,146531,pyrrhocorax pyrrhocorax
215808_1.pkl,215808,regulus ignicapilla
215808_2.pkl,215808,regulus ignicapilla
215808_0.pkl,215808,regulus ignicapilla
437971_0.pkl,437971,turdus philomelos
437971_1.pkl,437971,turdus philomelos
437971_2.pkl,437971,turdus philomelos
401603_0.pkl,401603,psittacula krameri
401603_1.pkl,401603,psittacula krameri
401603_2.pkl,401603,psittacula krameri
233727_1.pkl,233727,certhia brachydactyla
233727_0.pkl,233727,certhia brachydactyla
181212_1.pkl,181212,phylloscopus fuscatus
181212_0.pkl,181212,phylloscopus fuscatus
192382_7.pkl,192382,acrocephalus palustris
192382_0.pkl,192382,acrocephalus palustris
192382_5.pkl,192382,acrocephalus palustris
192382_4.pkl,192382,acrocephalus palustris
192382_1.pkl,192382,acrocephalus palustris
192382_6.pkl,192382,acrocephalus palustris
192382_2.pkl,192382,acrocephalus palustris
192382_3.pkl,192382,acrocephalus palustris
136806_0.pkl,136806,oriolus oriolus
212032_3.pkl,212032,sylvia undata
212032_4.pkl,212032,sylvia undata
212032_0.pkl,212032,sylvia undata
212032_1.pkl,212032,sylvia undata
212032_2.pkl,212032,sylvia undata
238082_0.pkl,238082,sturnus vulgaris
174915_5.pkl,174915,delichon urbicum
174915_2.pkl,174915,delichon urbicum
174915_3.pkl,174915,delichon urbicum
174915_1.pkl,174915,delichon urbicum
174915_0.pkl,174915,delichon urbicum
174915_4.pkl,174915,delichon urbicum
237994_2.pkl,237994,sturnus vulgaris
237994_3.pkl,237994,sturnus vulgaris
237994_0.pkl,237994,sturnus vulgaris
237994_1.pkl,237994,sturnus vulgaris
292340_1.pkl,292340,emberiza schoeniclus
292340_0.pkl,292340,emberiza schoeniclus
208824_4.pkl,208824,sylvia borin
208824_1.pkl,208824,sylvia borin
208824_3.pkl,208824,sylvia borin
208824_2.pkl,208824,sylvia borin
208824_0.pkl,208824,sylvia borin
267172_6.pkl,267172,anthus campestris
267172_1.pkl,267172,anthus campestris
267172_3.pkl,267172,anthus campestris
267172_5.pkl,267172,anthus campestris
267172_4.pkl,267172,anthus campestris
267172_2.pkl,267172,anthus campestris
267172_0.pkl,267172,anthus campestris
18588_5.pkl,18588,ixobrychus minutus
18588_0.pkl,18588,ixobrychus minutus
18588_3.pkl,18588,ixobrychus minutus
18588_4.pkl,18588,ixobrychus minutus
18588_2.pkl,18588,ixobrychus minutus
18588_1.pkl,18588,ixobrychus minutus
40485_5.pkl,40485,calidris himantopus
40485_10.pkl,40485,calidris himantopus
40485_7.pkl,40485,calidris himantopus
40485_3.pkl,40485,calidris himantopus
40485_8.pkl,40485,calidris himantopus
40485_9.pkl,40485,calidris himantopus
40485_1.pkl,40485,calidris himantopus
40485_6.pkl,40485,calidris himantopus
40485_4.pkl,40485,calidris himantopus
40485_0.pkl,40485,calidris himantopus
40485_2.pkl,40485,calidris himantopus
40485_11.pkl,40485,calidris himantopus
136478_0.pkl,136478,oriolus oriolus
167658_4.pkl,167658,eremophila alpestris
167658_3.pkl,167658,eremophila alpestris
167658_1.pkl,167658,eremophila alpestris
167658_0.pkl,167658,eremophila alpestris
167658_2.pkl,167658,eremophila alpestris
269070_2.pkl,269070,anthus petrosus
269070_0.pkl,269070,anthus petrosus
269070_1.pkl,269070,anthus petrosus
269070_3.pkl,269070,anthus petrosus
39321_0.pkl,39321,numenius phaeopus
233768_1.pkl,233768,certhia brachydactyla
233768_0.pkl,233768,certhia brachydactyla
18208_3.pkl,18208,botaurus stellaris
18208_4.pkl,18208,botaurus stellaris
18208_0.pkl,18208,botaurus stellaris
18208_1.pkl,18208,botaurus stellaris
18208_2.pkl,18208,botaurus stellaris
193146_3.pkl,193146,hippolais polyglotta
193146_6.pkl,193146,hippolais polyglotta
193146_2.pkl,193146,hippolais polyglotta
193146_5.pkl,193146,hippolais polyglotta
193146_1.pkl,193146,hippolais polyglotta
193146_0.pkl,193146,hippolais polyglotta
193146_4.pkl,193146,hippolais polyglotta
147608_0.pkl,147608,corvus frugilegus
147608_1.pkl,147608,corvus frugilegus
3303_0.pkl,3303,anser anser
3303_2.pkl,3303,anser anser
3303_3.pkl,3303,anser anser
3303_1.pkl,3303,anser anser
394054_5.pkl,394054,falco columbarius
394054_2.pkl,394054,falco columbarius
394054_1.pkl,394054,falco columbarius
394054_0.pkl,394054,falco columbarius
394054_4.pkl,394054,falco columbarius
394054_3.pkl,394054,falco columbarius
42949_4.pkl,42949,phalaropus lobatus
42949_2.pkl,42949,phalaropus lobatus
42949_1.pkl,42949,phalaropus lobatus
42949_0.pkl,42949,phalaropus lobatus
42949_3.pkl,42949,phalaropus lobatus
11037_0.pkl,11037,tetrastes bonasia
11037_1.pkl,11037,tetrastes bonasia
11037_2.pkl,11037,tetrastes bonasia
265451_8.pkl,265451,motacilla citreola
265451_9.pkl,265451,motacilla citreola
265451_1.pkl,265451,motacilla citreola
265451_5.pkl,265451,motacilla citreola
265451_2.pkl,265451,motacilla citreola
265451_6.pkl,265451,motacilla citreola
265451_3.pkl,265451,motacilla citreola
265451_4.pkl,265451,motacilla citreola
265451_0.pkl,265451,motacilla citreola
265451_7.pkl,265451,motacilla citreola
2671_0.pkl,2671,branta bernicla
269030_2.pkl,269030,anthus petrosus
269030_3.pkl,269030,anthus petrosus
269030_0.pkl,269030,anthus petrosus
269030_1.pkl,269030,anthus petrosus
33881_0.pkl,33881,grus grus
189138_2.pkl,189138,acrocephalus arundinaceus
189138_0.pkl,189138,acrocephalus arundinaceus
189138_3.pkl,189138,acrocephalus arundinaceus
189138_1.pkl,189138,acrocephalus arundinaceus
291200_0.pkl,291200,emberiza rustica
291200_2.pkl,291200,emberiza rustica
291200_3.pkl,291200,emberiza rustica
291200_1.pkl,291200,emberiza rustica
192710_0.pkl,192710,iduna pallida
192710_4.pkl,192710,iduna pallida
192710_3.pkl,192710,iduna pallida
192710_1.pkl,192710,iduna pallida
192710_2.pkl,192710,iduna pallida
43370_0.pkl,43370,actitis macularius
43370_3.pkl,43370,actitis macularius
43370_2.pkl,43370,actitis macularius
43370_5.pkl,43370,actitis macularius
43370_6.pkl,43370,actitis macularius
43370_1.pkl,43370,actitis macularius
43370_4.pkl,43370,actitis macularius
394397_3.pkl,394397,falco peregrinus
394397_2.pkl,394397,falco peregrinus
394397_4.pkl,394397,falco peregrinus
394397_1.pkl,394397,falco peregrinus
394397_0.pkl,394397,falco peregrinus
267501_1.pkl,267501,anthus pratensis
267501_0.pkl,267501,anthus pratensis
267501_2.pkl,267501,anthus pratensis
174642_0.pkl,174642,ptyonoprogne rupestris
174642_1.pkl,174642,ptyonoprogne rupestris
388807_1.pkl,388807,jynx torquilla
388807_2.pkl,388807,jynx torquilla
388807_0.pkl,388807,jynx torquilla
44269_1.pkl,44269,tringa totanus
44269_0.pkl,44269,tringa totanus
44269_2.pkl,44269,tringa totanus
192757_6.pkl,192757,iduna pallida
192757_0.pkl,192757,iduna pallida
192757_4.pkl,192757,iduna pallida
192757_2.pkl,192757,iduna pallida
192757_7.pkl,192757,iduna pallida
192757_5.pkl,192757,iduna pallida
192757_1.pkl,192757,iduna pallida
192757_3.pkl,192757,iduna pallida
341713_3.pkl,341713,streptopelia turtur
341713_2.pkl,341713,streptopelia turtur
341713_0.pkl,341713,streptopelia turtur
341713_5.pkl,341713,streptopelia turtur
341713_4.pkl,341713,streptopelia turtur
341713_1.pkl,341713,streptopelia turtur
46783_3.pkl,46783,leucophaeus atricilla
46783_4.pkl,46783,leucophaeus atricilla
46783_2.pkl,46783,leucophaeus atricilla
46783_1.pkl,46783,leucophaeus atricilla
46783_0.pkl,46783,leucophaeus atricilla
3024_6.pkl,3024,branta leucopsis
3024_2.pkl,3024,branta leucopsis
3024_7.pkl,3024,branta leucopsis
3024_5.pkl,3024,branta leucopsis
3024_4.pkl,3024,branta leucopsis
3024_0.pkl,3024,branta leucopsis
3024_1.pkl,3024,branta leucopsis
3024_3.pkl,3024,branta leucopsis
49481_4.pkl,49481,sterna hirundo
49481_2.pkl,49481,sterna hirundo
49481_0.pkl,49481,sterna hirundo
49481_5.pkl,49481,sterna hirundo
49481_3.pkl,49481,sterna hirundo
49481_1.pkl,49481,sterna hirundo
272036_0.pkl,272036,fringilla coelebs
272036_1.pkl,272036,fringilla coelebs
49915_1.pkl,49915,chlidonias hybrida
49915_5.pkl,49915,chlidonias hybrida
49915_2.pkl,49915,chlidonias hybrida
49915_0.pkl,49915,chlidonias hybrida
49915_3.pkl,49915,chlidonias hybrida
49915_4.pkl,49915,chlidonias hybrida
167763_3.pkl,167763,eremophila alpestris
167763_0.pkl,167763,eremophila alpestris
167763_4.pkl,167763,eremophila alpestris
167763_1.pkl,167763,eremophila alpestris
167763_2.pkl,167763,eremophila alpestris
241367_2.pkl,241367,muscicapa striata
241367_1.pkl,241367,muscicapa striata
241367_0.pkl,241367,muscicapa striata
39812_4.pkl,39812,numenius arquata
39812_5.pkl,39812,numenius arquata
39812_1.pkl,39812,numenius arquata
39812_3.pkl,39812,numenius arquata
39812_2.pkl,39812,numenius arquata
39812_0.pkl,39812,numenius arquata
341787_1.pkl,341787,streptopelia turtur
341787_2.pkl,341787,streptopelia turtur
341787_0.pkl,341787,streptopelia turtur
437685_0.pkl,437685,turdus iliacus
437685_1.pkl,437685,turdus iliacus
178227_1.pkl,178227,aegithalos caudatus
178227_2.pkl,178227,aegithalos caudatus
178227_0.pkl,178227,aegithalos caudatus
4393_2.pkl,4393,cygnus cygnus
4393_0.pkl,4393,cygnus cygnus
4393_3.pkl,4393,cygnus cygnus
4393_1.pkl,4393,cygnus cygnus
265389_4.pkl,265389,motacilla citreola
265389_6.pkl,265389,motacilla citreola
265389_7.pkl,265389,motacilla citreola
265389_2.pkl,265389,motacilla citreola
265389_5.pkl,265389,motacilla citreola
265389_3.pkl,265389,motacilla citreola
265389_1.pkl,265389,motacilla citreola
265389_0.pkl,265389,motacilla citreola
45454_3.pkl,45454,glareola pratincola
45454_2.pkl,45454,glareola pratincola
45454_1.pkl,45454,glareola pratincola
45454_0.pkl,45454,glareola pratincola
247175_1.pkl,247175,luscinia svecica
247175_0.pkl,247175,luscinia svecica
247175_2.pkl,247175,luscinia svecica
41327_0.pkl,41327,calidris melanotos
161433_0.pkl,161433,parus major
42831_0.pkl,42831,xenus cinereus
42831_3.pkl,42831,xenus cinereus
42831_1.pkl,42831,xenus cinereus
42831_2.pkl,42831,xenus cinereus
48313_2.pkl,48313,larus fuscus
48313_1.pkl,48313,larus fuscus
48313_0.pkl,48313,larus fuscus
30697_10.pkl,30697,porzana pusilla
30697_11.pkl,30697,porzana pusilla
30697_1.pkl,30697,porzana pusilla
30697_0.pkl,30697,porzana pusilla
30697_5.pkl,30697,porzana pusilla
30697_2.pkl,30697,porzana pusilla
30697_4.pkl,30697,porzana pusilla
30697_12.pkl,30697,porzana pusilla
30697_3.pkl,30697,porzana pusilla
30697_15.pkl,30697,porzana pusilla
30697_17.pkl,30697,porzana pusilla
30697_14.pkl,30697,porzana pusilla
30697_13.pkl,30697,porzana pusilla
30697_6.pkl,30697,porzana pusilla
30697_7.pkl,30697,porzana pusilla
30697_8.pkl,30697,porzana pusilla
30697_9.pkl,30697,porzana pusilla
30697_16.pkl,30697,porzana pusilla
193017_3.pkl,193017,hippolais polyglotta
193017_4.pkl,193017,hippolais polyglotta
193017_2.pkl,193017,hippolais polyglotta
193017_0.pkl,193017,hippolais polyglotta
193017_5.pkl,193017,hippolais polyglotta
193017_6.pkl,193017,hippolais polyglotta
193017_1.pkl,193017,hippolais polyglotta
250124_2.pkl,250124,ficedula albicollis
250124_5.pkl,250124,ficedula albicollis
250124_1.pkl,250124,ficedula albicollis
250124_3.pkl,250124,ficedula albicollis
250124_4.pkl,250124,ficedula albicollis
250124_0.pkl,250124,ficedula albicollis
21152_0.pkl,21152,elanus caeruleus
21152_1.pkl,21152,elanus caeruleus
21152_2.pkl,21152,elanus caeruleus
45952_0.pkl,45952,chroicocephalus genei
45952_2.pkl,45952,chroicocephalus genei
45952_1.pkl,45952,chroicocephalus genei
4160_3.pkl,4160,cygnus olor
4160_1.pkl,4160,cygnus olor
4160_2.pkl,4160,cygnus olor
4160_0.pkl,4160,cygnus olor
161238_0.pkl,161238,parus major
35604_0.pkl,35604,recurvirostra avosetta
35604_4.pkl,35604,recurvirostra avosetta
35604_3.pkl,35604,recurvirostra avosetta
35604_2.pkl,35604,recurvirostra avosetta
35604_1.pkl,35604,recurvirostra avosetta
150197_2.pkl,150197,corvus corax
150197_0.pkl,150197,corvus corax
150197_1.pkl,150197,corvus corax
37815_1.pkl,37815,charadrius dubius
37815_2.pkl,37815,charadrius dubius
37815_0.pkl,37815,charadrius dubius
394301_1.pkl,394301,falco peregrinus
394301_0.pkl,394301,falco peregrinus
248398_2.pkl,248398,luscinia megarhynchos
248398_3.pkl,248398,luscinia megarhynchos
248398_0.pkl,248398,luscinia megarhynchos
248398_1.pkl,248398,luscinia megarhynchos
35245_0.pkl,35245,himantopus himantopus
35245_2.pkl,35245,himantopus himantopus
35245_1.pkl,35245,himantopus himantopus
37369_0.pkl,37369,pluvialis squatarola
37369_2.pkl,37369,pluvialis squatarola
37369_1.pkl,37369,pluvialis squatarola
282091_1.pkl,282091,serinus serinus
282091_3.pkl,282091,serinus serinus
282091_4.pkl,282091,serinus serinus
282091_0.pkl,282091,serinus serinus
282091_2.pkl,282091,serinus serinus
358135_5.pkl,358135,strix uralensis
358135_0.pkl,358135,strix uralensis
358135_4.pkl,358135,strix uralensis
358135_1.pkl,358135,strix uralensis
358135_2.pkl,358135,strix uralensis
358135_3.pkl,358135,strix uralensis
274974_3.pkl,274974,carpodacus erythrinus
274974_0.pkl,274974,carpodacus erythrinus
274974_1.pkl,274974,carpodacus erythrinus
274974_2.pkl,274974,carpodacus erythrinus
209279_5.pkl,209279,sylvia nisoria
209279_2.pkl,209279,sylvia nisoria
209279_0.pkl,209279,sylvia nisoria
209279_7.pkl,209279,sylvia nisoria
209279_6.pkl,209279,sylvia nisoria
209279_3.pkl,209279,sylvia nisoria
209279_4.pkl,209279,sylvia nisoria
209279_8.pkl,209279,sylvia nisoria
209279_1.pkl,209279,sylvia nisoria
393703_4.pkl,393703,falco tinnunculus
393703_3.pkl,393703,falco tinnunculus
393703_2.pkl,393703,falco tinnunculus
393703_0.pkl,393703,falco tinnunculus
393703_1.pkl,393703,falco tinnunculus
3437_3.pkl,3437,anser anser
3437_1.pkl,3437,anser anser
3437_2.pkl,3437,anser anser
3437_0.pkl,3437,anser anser
191626_3.pkl,191626,acrocephalus scirpaceus
191626_2.pkl,191626,acrocephalus scirpaceus
191626_0.pkl,191626,acrocephalus scirpaceus
191626_1.pkl,191626,acrocephalus scirpaceus
34374_0.pkl,34374,burhinus oedicnemus
34374_3.pkl,34374,burhinus oedicnemus
34374_1.pkl,34374,burhinus oedicnemus
34374_2.pkl,34374,burhinus oedicnemus
359197_0.pkl,359197,surnia ulula
359197_1.pkl,359197,surnia ulula
247011_1.pkl,247011,luscinia svecica
247011_0.pkl,247011,luscinia svecica
42953_1.pkl,42953,phalaropus lobatus
42953_3.pkl,42953,phalaropus lobatus
42953_2.pkl,42953,phalaropus lobatus
42953_4.pkl,42953,phalaropus lobatus
42953_0.pkl,42953,phalaropus lobatus
367944_5.pkl,367944,apus apus
367944_0.pkl,367944,apus apus
367944_3.pkl,367944,apus apus
367944_2.pkl,367944,apus apus
367944_1.pkl,367944,apus apus
367944_4.pkl,367944,apus apus
234298_0.pkl,234298,dumetella carolinensis
234298_4.pkl,234298,dumetella carolinensis
234298_2.pkl,234298,dumetella carolinensis
234298_3.pkl,234298,dumetella carolinensis
234298_1.pkl,234298,dumetella carolinensis
433020_4.pkl,433020,turdus torquatus
433020_2.pkl,433020,turdus torquatus
433020_1.pkl,433020,turdus torquatus
433020_0.pkl,433020,turdus torquatus
433020_3.pkl,433020,turdus torquatus
32251_0.pkl,32251,gallinula chloropus
32251_1.pkl,32251,gallinula chloropus
49632_1.pkl,49632,sterna hirundo
49632_3.pkl,49632,sterna hirundo
49632_0.pkl,49632,sterna hirundo
49632_2.pkl,49632,sterna hirundo
265028_0.pkl,265028,motacilla flava
265028_1.pkl,265028,motacilla flava
436539_0.pkl,436539,turdus eunomus
436539_3.pkl,436539,turdus eunomus
436539_2.pkl,436539,turdus eunomus
436539_4.pkl,436539,turdus eunomus
436539_1.pkl,436539,turdus eunomus
41149_1.pkl,41149,calidris minutilla
41149_0.pkl,41149,calidris minutilla
48306_2.pkl,48306,larus fuscus
48306_0.pkl,48306,larus fuscus
48306_1.pkl,48306,larus fuscus
250062_1.pkl,250062,ficedula albicollis
250062_6.pkl,250062,ficedula albicollis
250062_0.pkl,250062,ficedula albicollis
250062_4.pkl,250062,ficedula albicollis
250062_7.pkl,250062,ficedula albicollis
250062_9.pkl,250062,ficedula albicollis
250062_8.pkl,250062,ficedula albicollis
250062_3.pkl,250062,ficedula albicollis
250062_5.pkl,250062,ficedula albicollis
250062_2.pkl,250062,ficedula albicollis
23518_0.pkl,23518,accipiter gentilis
23518_1.pkl,23518,accipiter gentilis
144278_0.pkl,144278,garrulus glandarius
144278_1.pkl,144278,garrulus glandarius
129917_4.pkl,129917,lanius cristatus
129917_5.pkl,129917,lanius cristatus
129917_8.pkl,129917,lanius cristatus
129917_0.pkl,129917,lanius cristatus
129917_9.pkl,129917,lanius cristatus
129917_3.pkl,129917,lanius cristatus
129917_6.pkl,129917,lanius cristatus
129917_7.pkl,129917,lanius cristatus
129917_2.pkl,129917,lanius cristatus
129917_1.pkl,129917,lanius cristatus
47350_1.pkl,47350,larus delawarensis
47350_0.pkl,47350,larus delawarensis
47350_2.pkl,47350,larus delawarensis
290549_4.pkl,290549,emberiza cirlus
290549_2.pkl,290549,emberiza cirlus
290549_3.pkl,290549,emberiza cirlus
290549_0.pkl,290549,emberiza cirlus
290549_1.pkl,290549,emberiza cirlus
250822_0.pkl,250822,ficedula parva
250822_2.pkl,250822,ficedula parva
250822_1.pkl,250822,ficedula parva
207157_0.pkl,207157,sylvia atricapilla
207157_2.pkl,207157,sylvia atricapilla
207157_1.pkl,207157,sylvia atricapilla
49309_1.pkl,49309,sterna dougallii
49309_3.pkl,49309,sterna dougallii
49309_6.pkl,49309,sterna dougallii
49309_5.pkl,49309,sterna dougallii
49309_2.pkl,49309,sterna dougallii
49309_4.pkl,49309,sterna dougallii
49309_0.pkl,49309,sterna dougallii
136820_1.pkl,136820,oriolus oriolus
136820_0.pkl,136820,oriolus oriolus
382116_1.pkl,382116,merops apiaster
382116_0.pkl,382116,merops apiaster
40282_0.pkl,40282,arenaria interpres
40282_1.pkl,40282,arenaria interpres
211984_5.pkl,211984,sylvia undata
211984_0.pkl,211984,sylvia undata
211984_4.pkl,211984,sylvia undata
211984_2.pkl,211984,sylvia undata
211984_3.pkl,211984,sylvia undata
211984_1.pkl,211984,sylvia undata
215804_0.pkl,215804,regulus ignicapilla
215804_2.pkl,215804,regulus ignicapilla
215804_1.pkl,215804,regulus ignicapilla
215804_3.pkl,215804,regulus ignicapilla
40253_1.pkl,40253,arenaria interpres
40253_0.pkl,40253,arenaria interpres
48031_2.pkl,48031,larus michahellis
48031_0.pkl,48031,larus michahellis
48031_3.pkl,48031,larus michahellis
48031_1.pkl,48031,larus michahellis
31989_1.pkl,31989,gallinula chloropus
31989_0.pkl,31989,gallinula chloropus
31989_3.pkl,31989,gallinula chloropus
31989_2.pkl,31989,gallinula chloropus
272692_1.pkl,272692,fringilla montifringilla
272692_0.pkl,272692,fringilla montifringilla
239454_1.pkl,239454,zoothera aurea
239454_0.pkl,239454,zoothera aurea
239454_2.pkl,239454,zoothera aurea
43215_0.pkl,43215,actitis hypoleucos
43215_3.pkl,43215,actitis hypoleucos
43215_1.pkl,43215,actitis hypoleucos
43215_4.pkl,43215,actitis hypoleucos
43215_2.pkl,43215,actitis hypoleucos
264464_1.pkl,264464,prunella modularis
264464_4.pkl,264464,prunella modularis
264464_2.pkl,264464,prunella modularis
264464_0.pkl,264464,prunella modularis
264464_3.pkl,264464,prunella modularis
178238_1.pkl,178238,aegithalos caudatus
178238_0.pkl,178238,aegithalos caudatus
368231_2.pkl,368231,apus affinis
368231_0.pkl,368231,apus affinis
368231_1.pkl,368231,apus affinis
3101_3.pkl,3101,branta leucopsis
3101_0.pkl,3101,branta leucopsis
3101_4.pkl,3101,branta leucopsis
3101_1.pkl,3101,branta leucopsis
3101_2.pkl,3101,branta leucopsis
247934_4.pkl,247934,luscinia megarhynchos
247934_3.pkl,247934,luscinia megarhynchos
247934_2.pkl,247934,luscinia megarhynchos
247934_1.pkl,247934,luscinia megarhynchos
247934_0.pkl,247934,luscinia megarhynchos
249920_5.pkl,249920,ficedula hypoleuca
249920_4.pkl,249920,ficedula hypoleuca
249920_0.pkl,249920,ficedula hypoleuca
249920_3.pkl,249920,ficedula hypoleuca
249920_2.pkl,249920,ficedula hypoleuca
249920_1.pkl,249920,ficedula hypoleuca
289665_5.pkl,289665,emberiza cia
289665_3.pkl,289665,emberiza cia
289665_1.pkl,289665,emberiza cia
289665_0.pkl,289665,emberiza cia
289665_7.pkl,289665,emberiza cia
289665_2.pkl,289665,emberiza cia
289665_6.pkl,289665,emberiza cia
289665_4.pkl,289665,emberiza cia
136942_3.pkl,136942,oriolus oriolus
136942_4.pkl,136942,oriolus oriolus
136942_2.pkl,136942,oriolus oriolus
136942_1.pkl,136942,oriolus oriolus
136942_0.pkl,136942,oriolus oriolus
4996_3.pkl,4996,tadorna ferruginea
4996_2.pkl,4996,tadorna ferruginea
4996_12.pkl,4996,tadorna ferruginea
4996_10.pkl,4996,tadorna ferruginea
4996_11.pkl,4996,tadorna ferruginea
4996_7.pkl,4996,tadorna ferruginea
4996_0.pkl,4996,tadorna ferruginea
4996_1.pkl,4996,tadorna ferruginea
4996_8.pkl,4996,tadorna ferruginea
4996_4.pkl,4996,tadorna ferruginea
4996_5.pkl,4996,tadorna ferruginea
4996_6.pkl,4996,tadorna ferruginea
4996_9.pkl,4996,tadorna ferruginea
4996_13.pkl,4996,tadorna ferruginea
179601_2.pkl,179601,phylloscopus sibilatrix
179601_1.pkl,179601,phylloscopus sibilatrix
179601_0.pkl,179601,phylloscopus sibilatrix
179601_4.pkl,179601,phylloscopus sibilatrix
179601_3.pkl,179601,phylloscopus sibilatrix
270968_0.pkl,270968,fringilla coelebs
270968_1.pkl,270968,fringilla coelebs
46840_4.pkl,46840,leucophaeus pipixcan
46840_1.pkl,46840,leucophaeus pipixcan
46840_6.pkl,46840,leucophaeus pipixcan
46840_3.pkl,46840,leucophaeus pipixcan
46840_2.pkl,46840,leucophaeus pipixcan
46840_7.pkl,46840,leucophaeus pipixcan
46840_0.pkl,46840,leucophaeus pipixcan
46840_9.pkl,46840,leucophaeus pipixcan
46840_11.pkl,46840,leucophaeus pipixcan
46840_8.pkl,46840,leucophaeus pipixcan
46840_5.pkl,46840,leucophaeus pipixcan
46840_10.pkl,46840,leucophaeus pipixcan
48707_3.pkl,48707,thalasseus sandvicensis
48707_0.pkl,48707,thalasseus sandvicensis
48707_1.pkl,48707,thalasseus sandvicensis
48707_2.pkl,48707,thalasseus sandvicensis
265713_3.pkl,265713,motacilla cinerea
265713_4.pkl,265713,motacilla cinerea
265713_1.pkl,265713,motacilla cinerea
265713_0.pkl,265713,motacilla cinerea
265713_2.pkl,265713,motacilla cinerea
44219_2.pkl,44219,tringa totanus
44219_1.pkl,44219,tringa totanus
44219_0.pkl,44219,tringa totanus
44219_3.pkl,44219,tringa totanus
151949_2.pkl,151949,bombycilla garrulus
151949_7.pkl,151949,bombycilla garrulus
151949_3.pkl,151949,bombycilla garrulus
151949_6.pkl,151949,bombycilla garrulus
151949_4.pkl,151949,bombycilla garrulus
151949_5.pkl,151949,bombycilla garrulus
151949_0.pkl,151949,bombycilla garrulus
151949_1.pkl,151949,bombycilla garrulus
246953_1.pkl,246953,luscinia svecica
246953_4.pkl,246953,luscinia svecica
246953_0.pkl,246953,luscinia svecica
246953_2.pkl,246953,luscinia svecica
246953_3.pkl,246953,luscinia svecica
246953_5.pkl,246953,luscinia svecica
215796_1.pkl,215796,regulus ignicapilla
215796_0.pkl,215796,regulus ignicapilla
215796_2.pkl,215796,regulus ignicapilla
14307_3.pkl,14307,phasianus colchicus
14307_2.pkl,14307,phasianus colchicus
14307_0.pkl,14307,phasianus colchicus
14307_1.pkl,14307,phasianus colchicus
260555_5.pkl,260555,petronia petronia
260555_1.pkl,260555,petronia petronia
260555_0.pkl,260555,petronia petronia
260555_4.pkl,260555,petronia petronia
260555_3.pkl,260555,petronia petronia
260555_2.pkl,260555,petronia petronia
247025_1.pkl,247025,luscinia svecica
247025_3.pkl,247025,luscinia svecica
247025_2.pkl,247025,luscinia svecica
247025_0.pkl,247025,luscinia svecica
263879_0.pkl,263879,prunella modularis
263879_1.pkl,263879,prunella modularis
3015_0.pkl,3015,branta leucopsis
3015_2.pkl,3015,branta leucopsis
3015_3.pkl,3015,branta leucopsis
3015_5.pkl,3015,branta leucopsis
3015_4.pkl,3015,branta leucopsis
3015_7.pkl,3015,branta leucopsis
3015_1.pkl,3015,branta leucopsis
3015_6.pkl,3015,branta leucopsis
367790_5.pkl,367790,apus apus
367790_0.pkl,367790,apus apus
367790_4.pkl,367790,apus apus
367790_8.pkl,367790,apus apus
367790_6.pkl,367790,apus apus
367790_7.pkl,367790,apus apus
367790_2.pkl,367790,apus apus
367790_1.pkl,367790,apus apus
367790_3.pkl,367790,apus apus
168130_9.pkl,168130,melanocorypha calandra
168130_2.pkl,168130,melanocorypha calandra
168130_7.pkl,168130,melanocorypha calandra
168130_11.pkl,168130,melanocorypha calandra
168130_3.pkl,168130,melanocorypha calandra
168130_5.pkl,168130,melanocorypha calandra
168130_4.pkl,168130,melanocorypha calandra
168130_1.pkl,168130,melanocorypha calandra
168130_6.pkl,168130,melanocorypha calandra
168130_0.pkl,168130,melanocorypha calandra
